Time,Amplitude
2016-11-21T21:03:58.119538Z,-2034052
2016-11-21T21:03:58.169538Z,-2054287
2016-11-21T21:03:58.219538Z,-2071071
2016-11-21T21:03:58.269538Z,-2082569
2016-11-21T21:03:58.319538Z,-2087586
2016-11-21T21:03:58.369538Z,-2090000
2016-11-21T21:03:58.419538Z,-2078558
2016-11-21T21:03:58.469538Z,-2058846
2016-11-21T21:03:58.519538Z,-2031054
2016-11-21T21:03:58.569538Z,-1987479
2016-11-21T21:03:58.619538Z,-1934052
2016-11-21T21:03:58.669538Z,-1869832
2016-11-21T21:03:58.719538Z,-1789528
2016-11-21T21:03:58.769538Z,-1691600
2016-11-21T21:03:58.819538Z,-1578467
2016-11-21T21:03:58.869538Z,-1446822
2016-11-21T21:03:58.919538Z,-1303807
2016-11-21T21:03:58.969538Z,-1156142
2016-11-21T21:03:59.019538Z,-1007171
2016-11-21T21:03:59.069538Z,-859622
2016-11-21T21:03:59.119538Z,-707946
2016-11-21T21:03:59.169538Z,-551218
2016-11-21T21:03:59.219538Z,-385948
2016-11-21T21:03:59.269538Z,-216003
2016-11-21T21:03:59.319538Z,-41675
2016-11-21T21:03:59.369538Z,128371
2016-11-21T21:03:59.419538Z,283896
2016-11-21T21:03:59.469538Z,433794
2016-11-21T21:03:59.519538Z,568442
2016-11-21T21:03:59.569538Z,696382
2016-11-21T21:03:59.619538Z,823935
2016-11-21T21:03:59.669538Z,941383
2016-11-21T21:03:59.719538Z,1061788
2016-11-21T21:03:59.769538Z,1175470
2016-11-21T21:03:59.819538Z,1276940
2016-11-21T21:03:59.869538Z,1373865
2016-11-21T21:03:59.919538Z,1456547
2016-11-21T21:03:59.969538Z,1531396
2016-11-21T21:04:00.019538Z,1602842
2016-11-21T21:04:00.069538Z,1668076
2016-11-21T21:04:00.119538Z,1730365
2016-11-21T21:04:00.169538Z,1780820
2016-11-21T21:04:00.219538Z,1817419
2016-11-21T21:04:00.269538Z,1843174
2016-11-21T21:04:00.319538Z,1859480
2016-11-21T21:04:00.369538Z,1873121
2016-11-21T21:04:00.419538Z,1881285
2016-11-21T21:04:00.469538Z,1877449
2016-11-21T21:04:00.519538Z,1862107
2016-11-21T21:04:00.569538Z,1836790
2016-11-21T21:04:00.619538Z,1805093
2016-11-21T21:04:00.669538Z,1773674
2016-11-21T21:04:00.719538Z,1744442
2016-11-21T21:04:00.769538Z,1715152
2016-11-21T21:04:00.819538Z,1686942
2016-11-21T21:04:00.869538Z,1659017
2016-11-21T21:04:00.919538Z,1627599
2016-11-21T21:04:00.969538Z,1596142
2016-11-21T21:04:01.019538Z,1563217
2016-11-21T21:04:01.069538Z,1524330
2016-11-21T21:04:01.119538Z,1479931
2016-11-21T21:04:01.169538Z,1426982
2016-11-21T21:04:01.219538Z,1367322
2016-11-21T21:04:01.269538Z,1304509
2016-11-21T21:04:01.319538Z,1236328
2016-11-21T21:04:01.369538Z,1159403
2016-11-21T21:04:01.419538Z,1067758
2016-11-21T21:04:01.469538Z,960420
2016-11-21T21:04:01.519538Z,839613
2016-11-21T21:04:01.569538Z,701312
2016-11-21T21:04:01.619538Z,545526
2016-11-21T21:04:01.669538Z,373718
2016-11-21T21:04:01.719538Z,188545
2016-11-21T21:04:01.769538Z,-7049
2016-11-21T21:04:01.819538Z,-214234
2016-11-21T21:04:01.869538Z,-432798
2016-11-21T21:04:01.919538Z,-659527
2016-11-21T21:04:01.969538Z,-887484
2016-11-21T21:04:02.019538Z,-1115839
2016-11-21T21:04:02.069538Z,-1340250
2016-11-21T21:04:02.119538Z,-1558076
2016-11-21T21:04:02.169538Z,-1770650
2016-11-21T21:04:02.219538Z,-1972210
2016-11-21T21:04:02.269538Z,-2162630
2016-11-21T21:04:02.319538Z,-2341060
2016-11-21T21:04:02.369538Z,-2499377
2016-11-21T21:04:02.419538Z,-2633435
2016-11-21T21:04:02.469538Z,-2749295
2016-11-21T21:04:02.519538Z,-2848833
2016-11-21T21:04:02.569538Z,-2935888
2016-11-21T21:04:02.619538Z,-3015270
2016-11-21T21:04:02.669538Z,-3082155
2016-11-21T21:04:02.719538Z,-3132344
2016-11-21T21:04:02.769538Z,-3163590
2016-11-21T21:04:02.819538Z,-3178718
2016-11-21T21:04:02.869538Z,-3175551
2016-11-21T21:04:02.919538Z,-3155206
2016-11-21T21:04:02.969538Z,-3123914
2016-11-21T21:04:03.019538Z,-3079114
2016-11-21T21:04:03.069538Z,-3025016
2016-11-21T21:04:03.119538Z,-2960528
2016-11-21T21:04:03.169538Z,-2878203
2016-11-21T21:04:03.219538Z,-2780708
2016-11-21T21:04:03.269538Z,-2667327
2016-11-21T21:04:03.319538Z,-2540243
2016-11-21T21:04:03.369538Z,-2405220
2016-11-21T21:04:03.419538Z,-2262716
2016-11-21T21:04:03.469538Z,-2112404
2016-11-21T21:04:03.519538Z,-1953617
2016-11-21T21:04:03.569538Z,-1789776
2016-11-21T21:04:03.619538Z,-1622490
2016-11-21T21:04:03.669538Z,-1454760
2016-11-21T21:04:03.719538Z,-1290075
2016-11-21T21:04:03.769538Z,-1125736
2016-11-21T21:04:03.819538Z,-966254
2016-11-21T21:04:03.869538Z,-811028
2016-11-21T21:04:03.919538Z,-657142
2016-11-21T21:04:03.969538Z,-501736
2016-11-21T21:04:04.019538Z,-338324
2016-11-21T21:04:04.069538Z,-173022
2016-11-21T21:04:04.119538Z,-1472
2016-11-21T21:04:04.169538Z,179147
2016-11-21T21:04:04.219538Z,363352
2016-11-21T21:04:04.269538Z,551345
2016-11-21T21:04:04.319538Z,735091
2016-11-21T21:04:04.369538Z,915449
2016-11-21T21:04:04.419538Z,1093587
2016-11-21T21:04:04.469538Z,1269061
2016-11-21T21:04:04.519538Z,1443980
2016-11-21T21:04:04.569538Z,1607909
2016-11-21T21:04:04.619538Z,1756515
2016-11-21T21:04:04.669538Z,1895091
2016-11-21T21:04:04.719538Z,2019705
2016-11-21T21:04:04.769538Z,2125673
2016-11-21T21:04:04.819538Z,2221608
2016-11-21T21:04:04.869538Z,2307397
2016-11-21T21:04:04.919538Z,2383519
2016-11-21T21:04:04.969538Z,2452475
2016-11-21T21:04:05.019538Z,2506233
2016-11-21T21:04:05.069538Z,2545190
2016-11-21T21:04:05.119538Z,2563547
2016-11-21T21:04:05.169538Z,2561098
2016-11-21T21:04:05.219538Z,2543400
2016-11-21T21:04:05.269538Z,2509230
2016-11-21T21:04:05.319538Z,2465030
2016-11-21T21:04:05.369538Z,2405795
2016-11-21T21:04:05.419538Z,2325033
2016-11-21T21:04:05.469538Z,2228620
2016-11-21T21:04:05.519538Z,2116746
2016-11-21T21:04:05.569538Z,1991469
2016-11-21T21:04:05.619538Z,1858237
2016-11-21T21:04:05.669538Z,1718569
2016-11-21T21:04:05.719538Z,1574187
2016-11-21T21:04:05.769538Z,1420440
2016-11-21T21:04:05.819538Z,1256593
2016-11-21T21:04:05.869538Z,1086699
2016-11-21T21:04:05.919538Z,909595
2016-11-21T21:04:05.969538Z,733285
2016-11-21T21:04:06.019538Z,568422
2016-11-21T21:04:06.069538Z,416654
2016-11-21T21:04:06.119538Z,274017
2016-11-21T21:04:06.169538Z,138325
2016-11-21T21:04:06.219538Z,13594
2016-11-21T21:04:06.269538Z,-100998
2016-11-21T21:04:06.319538Z,-204565
2016-11-21T21:04:06.369538Z,-292435
2016-11-21T21:04:06.419538Z,-369015
2016-11-21T21:04:06.469538Z,-434040
2016-11-21T21:04:06.519538Z,-483298
2016-11-21T21:04:06.569538Z,-521702
2016-11-21T21:04:06.619538Z,-552089
2016-11-21T21:04:06.669538Z,-575024
2016-11-21T21:04:06.719538Z,-594203
2016-11-21T21:04:06.769538Z,-610464
2016-11-21T21:04:06.819538Z,-626694
2016-11-21T21:04:06.869538Z,-646844
2016-11-21T21:04:06.919538Z,-674976
2016-11-21T21:04:06.969538Z,-715600
2016-11-21T21:04:07.019538Z,-766678
2016-11-21T21:04:07.069538Z,-824962
2016-11-21T21:04:07.119538Z,-888762
2016-11-21T21:04:07.169538Z,-953993
2016-11-21T21:04:07.219538Z,-1019776
2016-11-21T21:04:07.269538Z,-1089571
2016-11-21T21:04:07.319538Z,-1167564
2016-11-21T21:04:07.369538Z,-1261284
2016-11-21T21:04:07.419538Z,-1367088
2016-11-21T21:04:07.469538Z,-1474362
2016-11-21T21:04:07.519538Z,-1577790
2016-11-21T21:04:07.569538Z,-1672128
2016-11-21T21:04:07.619538Z,-1757394
2016-11-21T21:04:07.669538Z,-1835599
2016-11-21T21:04:07.719538Z,-1907498
2016-11-21T21:04:07.769538Z,-1972890
2016-11-21T21:04:07.819538Z,-2029683
2016-11-21T21:04:07.869538Z,-2073632
2016-11-21T21:04:07.919538Z,-2105812
2016-11-21T21:04:07.969538Z,-2130791
2016-11-21T21:04:08.019538Z,-2144128
2016-11-21T21:04:08.069538Z,-2141359
2016-11-21T21:04:08.119538Z,-2123792
2016-11-21T21:04:08.169538Z,-2090635
2016-11-21T21:04:08.219538Z,-2038768
2016-11-21T21:04:08.269538Z,-1967763
2016-11-21T21:04:08.319538Z,-1877901
2016-11-21T21:04:08.369538Z,-1772620
2016-11-21T21:04:08.419538Z,-1656046
2016-11-21T21:04:08.469538Z,-1531401
2016-11-21T21:04:08.519538Z,-1401468
2016-11-21T21:04:08.569538Z,-1261939
2016-11-21T21:04:08.619538Z,-1115506
2016-11-21T21:04:08.669538Z,-965908
2016-11-21T21:04:08.719538Z,-806880
2016-11-21T21:04:08.769538Z,-639271
2016-11-21T21:04:08.819538Z,-465671
2016-11-21T21:04:08.869538Z,-286956
2016-11-21T21:04:08.919538Z,-110622
2016-11-21T21:04:08.969538Z,59921
2016-11-21T21:04:09.019538Z,223844
2016-11-21T21:04:09.069538Z,376778
2016-11-21T21:04:09.119538Z,520500
2016-11-21T21:04:09.169538Z,660948
2016-11-21T21:04:09.219538Z,799838
2016-11-21T21:04:09.269538Z,937838
2016-11-21T21:04:09.319538Z,1075494
2016-11-21T21:04:09.369538Z,1209831
2016-11-21T21:04:09.419538Z,1339382
2016-11-21T21:04:09.469538Z,1462445
2016-11-21T21:04:09.519538Z,1579524
2016-11-21T21:04:09.569538Z,1695297
2016-11-21T21:04:09.619538Z,1807952
2016-11-21T21:04:09.669538Z,1918141
2016-11-21T21:04:09.719538Z,2025416
2016-11-21T21:04:09.769538Z,2123157
2016-11-21T21:04:09.819538Z,2215017
2016-11-21T21:04:09.869538Z,2305546
2016-11-21T21:04:09.919538Z,2393404
2016-11-21T21:04:09.969538Z,2476621
2016-11-21T21:04:10.019538Z,2553164
2016-11-21T21:04:10.069538Z,2620562
2016-11-21T21:04:10.119538Z,2678657
2016-11-21T21:04:10.169538Z,2732620
2016-11-21T21:04:10.219538Z,2782130
2016-11-21T21:04:10.269538Z,2826238
2016-11-21T21:04:10.319538Z,2863316
2016-11-21T21:04:10.369538Z,2886224
2016-11-21T21:04:10.419538Z,2891473
2016-11-21T21:04:10.469538Z,2877886
2016-11-21T21:04:10.519538Z,2849037
2016-11-21T21:04:10.569538Z,2810825
2016-11-21T21:04:10.619538Z,2765804
2016-11-21T21:04:10.669538Z,2717251
2016-11-21T21:04:10.719538Z,2665148
2016-11-21T21:04:10.769538Z,2608715
2016-11-21T21:04:10.819538Z,2551798
2016-11-21T21:04:10.869538Z,2492101
2016-11-21T21:04:10.919538Z,2426473
2016-11-21T21:04:10.969538Z,2354822
2016-11-21T21:04:11.019538Z,2273859
2016-11-21T21:04:11.069538Z,2180590
2016-11-21T21:04:11.119538Z,2071951
2016-11-21T21:04:11.169538Z,1956991
2016-11-21T21:04:11.219538Z,1845597
2016-11-21T21:04:11.269538Z,1737075
2016-11-21T21:04:11.319538Z,1637227
2016-11-21T21:04:11.369538Z,1545530
2016-11-21T21:04:11.419538Z,1458874
2016-11-21T21:04:11.469538Z,1380679
2016-11-21T21:04:11.519538Z,1307974
2016-11-21T21:04:11.569538Z,1243102
2016-11-21T21:04:11.619538Z,1191494
2016-11-21T21:04:11.669538Z,1152033
2016-11-21T21:04:11.719538Z,1124736
2016-11-21T21:04:11.769538Z,1102831
2016-11-21T21:04:11.819538Z,1081984
2016-11-21T21:04:11.869538Z,1073365
2016-11-21T21:04:11.919538Z,1082192
2016-11-21T21:04:11.969538Z,1107460
2016-11-21T21:04:12.019538Z,1147182
2016-11-21T21:04:12.069538Z,1189770
2016-11-21T21:04:12.119538Z,1228157
2016-11-21T21:04:12.169538Z,1259387
2016-11-21T21:04:12.219538Z,1281596
2016-11-21T21:04:12.269538Z,1298567
2016-11-21T21:04:12.319538Z,1314530
2016-11-21T21:04:12.369538Z,1330090
2016-11-21T21:04:12.419538Z,1335965
2016-11-21T21:04:12.469538Z,1323911
2016-11-21T21:04:12.519538Z,1291316
2016-11-21T21:04:12.569538Z,1238079
2016-11-21T21:04:12.619538Z,1168295
2016-11-21T21:04:12.669538Z,1091413
2016-11-21T21:04:12.719538Z,1012177
2016-11-21T21:04:12.769538Z,922734
2016-11-21T21:04:12.819538Z,824557
2016-11-21T21:04:12.869538Z,721517
2016-11-21T21:04:12.919538Z,606893
2016-11-21T21:04:12.969538Z,482082
2016-11-21T21:04:13.019538Z,347742
2016-11-21T21:04:13.069538Z,201099
2016-11-21T21:04:13.119538Z,48322
2016-11-21T21:04:13.169538Z,-107850
2016-11-21T21:04:13.219538Z,-260842
2016-11-21T21:04:13.269538Z,-408187
2016-11-21T21:04:13.319538Z,-555368
2016-11-21T21:04:13.369538Z,-698631
2016-11-21T21:04:13.419538Z,-840042
2016-11-21T21:04:13.469538Z,-976143
2016-11-21T21:04:13.519538Z,-1094436
2016-11-21T21:04:13.569538Z,-1193173
2016-11-21T21:04:13.619538Z,-1274488
2016-11-21T21:04:13.669538Z,-1339024
2016-11-21T21:04:13.719538Z,-1391005
2016-11-21T21:04:13.769538Z,-1433578
2016-11-21T21:04:13.819538Z,-1465353
2016-11-21T21:04:13.869538Z,-1483217
2016-11-21T21:04:13.919538Z,-1484073
2016-11-21T21:04:13.969538Z,-1470221
2016-11-21T21:04:14.019538Z,-1442935
2016-11-21T21:04:14.069538Z,-1410322
2016-11-21T21:04:14.119538Z,-1380806
2016-11-21T21:04:14.169538Z,-1351985
2016-11-21T21:04:14.219538Z,-1326626
2016-11-21T21:04:14.269538Z,-1301578
2016-11-21T21:04:14.319538Z,-1277484
2016-11-21T21:04:14.369538Z,-1260677
2016-11-21T21:04:14.419538Z,-1246678
2016-11-21T21:04:14.469538Z,-1237604
2016-11-21T21:04:14.519538Z,-1238541
2016-11-21T21:04:14.569538Z,-1249096
2016-11-21T21:04:14.619538Z,-1270027
2016-11-21T21:04:14.669538Z,-1307782
2016-11-21T21:04:14.719538Z,-1359923
2016-11-21T21:04:14.769538Z,-1416071
2016-11-21T21:04:14.819538Z,-1472944
2016-11-21T21:04:14.869538Z,-1525570
2016-11-21T21:04:14.919538Z,-1577598
2016-11-21T21:04:14.969538Z,-1636782
2016-11-21T21:04:15.019538Z,-1706810
2016-11-21T21:04:15.069538Z,-1785166
2016-11-21T21:04:15.119538Z,-1868666
2016-11-21T21:04:15.169538Z,-1957793
2016-11-21T21:04:15.219538Z,-2038929
2016-11-21T21:04:15.269538Z,-2114631
2016-11-21T21:04:15.319538Z,-2197102
2016-11-21T21:04:15.369538Z,-2286190
2016-11-21T21:04:15.419538Z,-2377449
2016-11-21T21:04:15.469538Z,-2460775
2016-11-21T21:04:15.519538Z,-2531226
2016-11-21T21:04:15.569538Z,-2584498
2016-11-21T21:04:15.619538Z,-2629133
2016-11-21T21:04:15.669538Z,-2664521
2016-11-21T21:04:15.719538Z,-2688357
2016-11-21T21:04:15.769538Z,-2709708
2016-11-21T21:04:15.819538Z,-2716704
2016-11-21T21:04:15.869538Z,-2715800
2016-11-21T21:04:15.919538Z,-2709768
2016-11-21T21:04:15.969538Z,-2678958
2016-11-21T21:04:16.019538Z,-2629556
2016-11-21T21:04:16.069538Z,-2575501
2016-11-21T21:04:16.119538Z,-2501821
2016-11-21T21:04:16.169538Z,-2410338
2016-11-21T21:04:16.219538Z,-2310752
2016-11-21T21:04:16.269538Z,-2179066
2016-11-21T21:04:16.319538Z,-2028975
2016-11-21T21:04:16.369538Z,-1876240
2016-11-21T21:04:16.419538Z,-1709493
2016-11-21T21:04:16.469538Z,-1528386
2016-11-21T21:04:16.519538Z,-1338386
2016-11-21T21:04:16.569538Z,-1137747
2016-11-21T21:04:16.619538Z,-917553
2016-11-21T21:04:16.669538Z,-697582
2016-11-21T21:04:16.719538Z,-476196
2016-11-21T21:04:16.769538Z,-255497
2016-11-21T21:04:16.819538Z,-61509
2016-11-21T21:04:16.869538Z,127296
2016-11-21T21:04:16.919538Z,319211
2016-11-21T21:04:16.969538Z,500027
2016-11-21T21:04:17.019538Z,670914
2016-11-21T21:04:17.069538Z,822629
2016-11-21T21:04:17.119538Z,944943
2016-11-21T21:04:17.169538Z,1039501
2016-11-21T21:04:17.219538Z,1111710
2016-11-21T21:04:17.269538Z,1164435
2016-11-21T21:04:17.319538Z,1197294
2016-11-21T21:04:17.369538Z,1209555
2016-11-21T21:04:17.419538Z,1205936
2016-11-21T21:04:17.469538Z,1186129
2016-11-21T21:04:17.519538Z,1148346
2016-11-21T21:04:17.569538Z,1095316
2016-11-21T21:04:17.619538Z,1031034
2016-11-21T21:04:17.669538Z,958336
2016-11-21T21:04:17.719538Z,871566
2016-11-21T21:04:17.769538Z,777680
2016-11-21T21:04:17.819538Z,678500
2016-11-21T21:04:17.869538Z,572234
2016-11-21T21:04:17.919538Z,473021
2016-11-21T21:04:17.969538Z,386475
2016-11-21T21:04:18.019538Z,306179
2016-11-21T21:04:18.069538Z,232477
2016-11-21T21:04:18.119538Z,173170
2016-11-21T21:04:18.169538Z,120458
2016-11-21T21:04:18.219538Z,79591
2016-11-21T21:04:18.269538Z,55173
2016-11-21T21:04:18.319538Z,33327
2016-11-21T21:04:18.369538Z,23855
2016-11-21T21:04:18.419538Z,28947
2016-11-21T21:04:18.469538Z,32445
2016-11-21T21:04:18.519538Z,41523
2016-11-21T21:04:18.569538Z,63980
2016-11-21T21:04:18.619538Z,83468
2016-11-21T21:04:18.669538Z,97601
2016-11-21T21:04:18.719538Z,110728
2016-11-21T21:04:18.769538Z,120086
2016-11-21T21:04:18.819538Z,131749
2016-11-21T21:04:18.869538Z,153386
2016-11-21T21:04:18.919538Z,190038
2016-11-21T21:04:18.969538Z,225011
2016-11-21T21:04:19.019538Z,251090
2016-11-21T21:04:19.069538Z,273218
2016-11-21T21:04:19.119538Z,280971
2016-11-21T21:04:19.169538Z,282939
2016-11-21T21:04:19.219538Z,283564
2016-11-21T21:04:19.269538Z,287024
2016-11-21T21:04:19.319538Z,302243
2016-11-21T21:04:19.369538Z,313166
2016-11-21T21:04:19.419538Z,315701
2016-11-21T21:04:19.469538Z,314350
2016-11-21T21:04:19.519538Z,306961
2016-11-21T21:04:19.569538Z,299711
2016-11-21T21:04:19.619538Z,300266
2016-11-21T21:04:19.669538Z,306562
2016-11-21T21:04:19.719538Z,316293
2016-11-21T21:04:19.769538Z,335792
2016-11-21T21:04:19.819538Z,357730
2016-11-21T21:04:19.869538Z,380687
2016-11-21T21:04:19.919538Z,408396
2016-11-21T21:04:19.969538Z,431805
2016-11-21T21:04:20.019538Z,459592
2016-11-21T21:04:20.069538Z,492647
2016-11-21T21:04:20.119538Z,528920
2016-11-21T21:04:20.169538Z,572403
2016-11-21T21:04:20.219538Z,614515
2016-11-21T21:04:20.269538Z,654212
2016-11-21T21:04:20.319538Z,677537
2016-11-21T21:04:20.369538Z,677201
2016-11-21T21:04:20.419538Z,659695
2016-11-21T21:04:20.469538Z,625380
2016-11-21T21:04:20.519538Z,584420
2016-11-21T21:04:20.569538Z,541700
2016-11-21T21:04:20.619538Z,496502
2016-11-21T21:04:20.669538Z,442178
2016-11-21T21:04:20.719538Z,368999
2016-11-21T21:04:20.769538Z,270673
2016-11-21T21:04:20.819538Z,152300
2016-11-21T21:04:20.869538Z,23124
2016-11-21T21:04:20.919538Z,-115997
2016-11-21T21:04:20.969538Z,-255823
2016-11-21T21:04:21.019538Z,-400498
2016-11-21T21:04:21.069538Z,-556713
2016-11-21T21:04:21.119538Z,-710541
2016-11-21T21:04:21.169538Z,-856546
2016-11-21T21:04:21.219538Z,-995842
2016-11-21T21:04:21.269538Z,-1127753
2016-11-21T21:04:21.319538Z,-1255954
2016-11-21T21:04:21.369538Z,-1381777
2016-11-21T21:04:21.419538Z,-1510387
2016-11-21T21:04:21.469538Z,-1643711
2016-11-21T21:04:21.519538Z,-1768844
2016-11-21T21:04:21.569538Z,-1887574
2016-11-21T21:04:21.619538Z,-1999393
2016-11-21T21:04:21.669538Z,-2083232
2016-11-21T21:04:21.719538Z,-2147470
2016-11-21T21:04:21.769538Z,-2200092
2016-11-21T21:04:21.819538Z,-2227667
2016-11-21T21:04:21.869538Z,-2244809
2016-11-21T21:04:21.919538Z,-2252753
2016-11-21T21:04:21.969538Z,-2238238
2016-11-21T21:04:22.019538Z,-2215554
2016-11-21T21:04:22.069538Z,-2186265
2016-11-21T21:04:22.119538Z,-2142147
2016-11-21T21:04:22.169538Z,-2088597
2016-11-21T21:04:22.219538Z,-2030024
2016-11-21T21:04:22.269538Z,-1962419
2016-11-21T21:04:22.319538Z,-1887106
2016-11-21T21:04:22.369538Z,-1811804
2016-11-21T21:04:22.419538Z,-1730280
2016-11-21T21:04:22.469538Z,-1634009
2016-11-21T21:04:22.519538Z,-1531878
2016-11-21T21:04:22.569538Z,-1424176
2016-11-21T21:04:22.619538Z,-1297892
2016-11-21T21:04:22.669538Z,-1167603
2016-11-21T21:04:22.719538Z,-1038266
2016-11-21T21:04:22.769538Z,-906356
2016-11-21T21:04:22.819538Z,-786897
2016-11-21T21:04:22.869538Z,-663908
2016-11-21T21:04:22.919538Z,-529571
2016-11-21T21:04:22.969538Z,-386105
2016-11-21T21:04:23.019538Z,-220711
2016-11-21T21:04:23.069538Z,-48910
2016-11-21T21:04:23.119538Z,118878
2016-11-21T21:04:23.169538Z,288237
2016-11-21T21:04:23.219538Z,455383
2016-11-21T21:04:23.269538Z,618680
2016-11-21T21:04:23.319538Z,786638
2016-11-21T21:04:23.369538Z,965202
2016-11-21T21:04:23.419538Z,1144285
2016-11-21T21:04:23.469538Z,1323450
2016-11-21T21:04:23.519538Z,1507369
2016-11-21T21:04:23.569538Z,1687860
2016-11-21T21:04:23.619538Z,1863511
2016-11-21T21:04:23.669538Z,2034813
2016-11-21T21:04:23.719538Z,2196304
2016-11-21T21:04:23.769538Z,2353991
2016-11-21T21:04:23.819538Z,2513302
2016-11-21T21:04:23.869538Z,2669714
2016-11-21T21:04:23.919538Z,2819838
2016-11-21T21:04:23.969538Z,2962253
2016-11-21T21:04:24.019538Z,3096822
2016-11-21T21:04:24.069538Z,3217981
2016-11-21T21:04:24.119538Z,3323805
2016-11-21T21:04:24.169538Z,3413508
2016-11-21T21:04:24.219538Z,3483612
2016-11-21T21:04:24.269538Z,3543279
2016-11-21T21:04:24.319538Z,3598551
2016-11-21T21:04:24.369538Z,3643360
2016-11-21T21:04:24.419538Z,3678423
2016-11-21T21:04:24.469538Z,3703898
2016-11-21T21:04:24.519538Z,3717244
2016-11-21T21:04:24.569538Z,3717201
2016-11-21T21:04:24.619538Z,3706031
2016-11-21T21:04:24.669538Z,3687387
2016-11-21T21:04:24.719538Z,3660649
2016-11-21T21:04:24.769538Z,3636552
2016-11-21T21:04:24.819538Z,3610926
2016-11-21T21:04:24.869538Z,3577496
2016-11-21T21:04:24.919538Z,3540797
2016-11-21T21:04:24.969538Z,3495675
2016-11-21T21:04:25.019538Z,3440503
2016-11-21T21:04:25.069538Z,3369655
2016-11-21T21:04:25.119538Z,3286274
2016-11-21T21:04:25.169538Z,3189932
2016-11-21T21:04:25.219538Z,3082043
2016-11-21T21:04:25.269538Z,2973075
2016-11-21T21:04:25.319538Z,2858648
2016-11-21T21:04:25.369538Z,2734093
2016-11-21T21:04:25.419538Z,2593350
2016-11-21T21:04:25.469538Z,2441022
2016-11-21T21:04:25.519538Z,2280155
2016-11-21T21:04:25.569538Z,2113922
2016-11-21T21:04:25.619538Z,1951747
2016-11-21T21:04:25.669538Z,1786052
2016-11-21T21:04:25.719538Z,1616542
2016-11-21T21:04:25.769538Z,1440701
2016-11-21T21:04:25.819538Z,1257636
2016-11-21T21:04:25.869538Z,1078063
2016-11-21T21:04:25.919538Z,898911
2016-11-21T21:04:25.969538Z,725325
2016-11-21T21:04:26.019538Z,565956
2016-11-21T21:04:26.069538Z,413248
2016-11-21T21:04:26.119538Z,270564
2016-11-21T21:04:26.169538Z,136696
2016-11-21T21:04:26.219538Z,5382
2016-11-21T21:04:26.269538Z,-115496
2016-11-21T21:04:26.319538Z,-225065
2016-11-21T21:04:26.369538Z,-318477
2016-11-21T21:04:26.419538Z,-396268
2016-11-21T21:04:26.469538Z,-465541
2016-11-21T21:04:26.519538Z,-521563
2016-11-21T21:04:26.569538Z,-568112
2016-11-21T21:04:26.619538Z,-608448
2016-11-21T21:04:26.669538Z,-638982
2016-11-21T21:04:26.719538Z,-666514
2016-11-21T21:04:26.769538Z,-697719
2016-11-21T21:04:26.819538Z,-730213
2016-11-21T21:04:26.869538Z,-761783
2016-11-21T21:04:26.919538Z,-790859
2016-11-21T21:04:26.969538Z,-814197
2016-11-21T21:04:27.019538Z,-836143
2016-11-21T21:04:27.069538Z,-864792
2016-11-21T21:04:27.119538Z,-903306
2016-11-21T21:04:27.169538Z,-949095
2016-11-21T21:04:27.219538Z,-993657
2016-11-21T21:04:27.269538Z,-1033370
2016-11-21T21:04:27.319538Z,-1064708
2016-11-21T21:04:27.369538Z,-1084156
2016-11-21T21:04:27.419538Z,-1101227
2016-11-21T21:04:27.469538Z,-1122536
2016-11-21T21:04:27.519538Z,-1143882
2016-11-21T21:04:27.569538Z,-1165485
2016-11-21T21:04:27.619538Z,-1187569
2016-11-21T21:04:27.669538Z,-1205576
2016-11-21T21:04:27.719538Z,-1214512
2016-11-21T21:04:27.769538Z,-1213269
2016-11-21T21:04:27.819538Z,-1201658
2016-11-21T21:04:27.869538Z,-1180092
2016-11-21T21:04:27.919538Z,-1158684
2016-11-21T21:04:27.969538Z,-1138249
2016-11-21T21:04:28.019538Z,-1121674
2016-11-21T21:04:28.069538Z,-1108963
2016-11-21T21:04:28.119538Z,-1086965
2016-11-21T21:04:28.169538Z,-1063965
2016-11-21T21:04:28.219538Z,-1042972
2016-11-21T21:04:28.269538Z,-1028926
2016-11-21T21:04:28.319538Z,-1034058
2016-11-21T21:04:28.369538Z,-1047208
2016-11-21T21:04:28.419538Z,-1067448
2016-11-21T21:04:28.469538Z,-1097183
2016-11-21T21:04:28.519538Z,-1125530
2016-11-21T21:04:28.569538Z,-1153713
2016-11-21T21:04:28.619538Z,-1188116
2016-11-21T21:04:28.669538Z,-1229733
2016-11-21T21:04:28.719538Z,-1277501
2016-11-21T21:04:28.769538Z,-1330515
2016-11-21T21:04:28.819538Z,-1393742
2016-11-21T21:04:28.869538Z,-1463132
2016-11-21T21:04:28.919538Z,-1529309
2016-11-21T21:04:28.969538Z,-1597146
2016-11-21T21:04:29.019538Z,-1666978
2016-11-21T21:04:29.069538Z,-1736655
2016-11-21T21:04:29.119538Z,-1808946
2016-11-21T21:04:29.169538Z,-1882505
2016-11-21T21:04:29.219538Z,-1955545
2016-11-21T21:04:29.269538Z,-2025329
2016-11-21T21:04:29.319538Z,-2091717
2016-11-21T21:04:29.369538Z,-2153414
2016-11-21T21:04:29.419538Z,-2209169
2016-11-21T21:04:29.469538Z,-2260038
2016-11-21T21:04:29.519538Z,-2305344
2016-11-21T21:04:29.569538Z,-2342916
2016-11-21T21:04:29.619538Z,-2372546
